#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 03 13 21 999 99.0 99.0  0.67  3.23  3.40  56 9999.0 999.0   7.6 999.0 99.0 99.00
2015 01 03 13 51 999 99.0 99.0  0.70  3.57  3.30  36 9999.0 999.0   7.7 999.0 99.0 99.00
2015 01 03 14 21 999 99.0 99.0  0.76  3.23  3.25  93 9999.0 999.0   7.7 999.0 99.0 99.00
2015 01 03 14 51 999 99.0 99.0  0.75  3.57  3.32  79 9999.0 999.0   7.8 999.0 99.0 99.00
2015 01 03 15 21 999 99.0 99.0  0.82  3.57  3.42  95 9999.0 999.0   7.9 999.0 99.0 99.00
2015 01 03 15 51 999 99.0 99.0  0.84  3.70  3.48  91 9999.0 999.0   7.9 999.0 99.0 99.00
2015 01 03 16 21 999 99.0 99.0  0.92  3.85  3.52  86 9999.0 999.0   7.8 999.0 99.0 99.00
2015 01 03 16 51 999 99.0 99.0  0.92  3.85  3.57  96 9999.0 999.0   7.8 999.0 99.0 99.00
2015 01 03 17 21 999 99.0 99.0  0.98  4.17  3.66  92 9999.0 999.0   7.7 999.0 99.0 99.00
2015 01 03 17 51 999 99.0 99.0  1.04  4.35  3.71  92 9999.0 999.0   7.7 999.0 99.0 99.00
2015 01 03 18 21 999 99.0 99.0  1.30  4.76  3.99  84 9999.0 999.0   7.8 999.0 99.0 99.00
2015 01 03 18 51 999 99.0 99.0  1.22  4.76  3.91  86 9999.0 999.0   7.8 999.0 99.0 99.00
2015 01 03 19 21 999 99.0 99.0  1.25  5.00  4.14  92 9999.0 999.0   7.8 999.0 99.0 99.00
2015 01 03 19 51 999 99.0 99.0  1.31  5.26  4.24  99 9999.0 999.0   7.8 999.0 99.0 99.00
2015 01 03 20 21 999 99.0 99.0  1.15  5.00  4.14 101 9999.0 999.0   7.9 999.0 99.0 99.00
2015 01 03 20 51 999 99.0 99.0  1.31  5.00  4.29 113 9999.0 999.0   7.9 999.0 99.0 99.00
2015 01 03 21 21 999 99.0 99.0  1.24  5.00  4.19  96 9999.0 999.0   7.9 999.0 99.0 99.00
2015 01 03 21 51 999 99.0 99.0  1.27  5.00  4.25  99 9999.0 999.0   7.9 999.0 99.0 99.00
2015 01 03 22 21 999 99.0 99.0  1.31  5.56  4.31 101 9999.0 999.0   8.0 999.0 99.0 99.00
2015 01 03 22 51 999 99.0 99.0  1.33  5.56  4.38 106 9999.0 999.0   8.0 999.0 99.0 99.00
2015 01 03 23 21 999 99.0 99.0  1.38  5.56  4.42 109 9999.0 999.0   7.9 999.0 99.0 99.00
2015 01 03 23 51 999 99.0 99.0  1.45  5.56  4.65 106 9999.0 999.0   7.9 999.0 99.0 99.00
2015 01 04 00 21 999 99.0 99.0  1.46  5.88  4.71 110 9999.0 999.0   7.8 999.0 99.0 99.00
2015 01 04 00 51 999 99.0 99.0  1.40  5.88  4.73 112 9999.0 999.0   7.9 999.0 99.0 99.00
2015 01 04 01 21 999 99.0 99.0  1.56  5.88  4.89 109 9999.0 999.0   7.4 999.0 99.0 99.00
2015 01 04 01 51 999 99.0 99.0  1.65  6.25  5.05 117 9999.0 999.0   7.4 999.0 99.0 99.00
2015 01 04 02 21 999 99.0 99.0  1.75  6.25  5.15 110 9999.0 999.0   7.4 999.0 99.0 99.00
2015 01 04 02 51 999 99.0 99.0  1.81  7.14  5.44 117 9999.0 999.0   7.5 999.0 99.0 99.00
2015 01 04 03 21 999 99.0 99.0  1.88  6.67  5.64 116 9999.0 999.0   7.5 999.0 99.0 99.00
2015 01 04 03 51 999 99.0 99.0  1.99  7.14  5.71 115 9999.0 999.0   7.7 999.0 99.0 99.00
2015 01 04 04 21 999 99.0 99.0  2.10  7.14  5.79 117 9999.0 999.0   7.6 999.0 99.0 99.00
2015 01 04 04 51 999 99.0 99.0  2.03  7.69  5.78 108 9999.0 999.0   7.6 999.0 99.0 99.00
2015 01 04 05 21 999 99.0 99.0  1.95  7.69  5.68 113 9999.0 999.0   7.6 999.0 99.0 99.00
2015 01 04 05 51 999 99.0 99.0  2.11  7.14  5.94 103 9999.0 999.0   7.6 999.0 99.0 99.00
2015 01 04 06 21 999 99.0 99.0  2.03  7.14  5.82 109 9999.0 999.0   7.6 999.0 99.0 99.00
2015 01 04 06 51 999 99.0 99.0  2.15  7.69  5.98 110 9999.0 999.0   7.7 999.0 99.0 99.00
2015 01 04 07 21 999 99.0 99.0  2.18  7.69  5.93 109 9999.0 999.0   7.8 999.0 99.0 99.00
2015 01 04 07 51 999 99.0 99.0  1.97  7.69  5.65 108 9999.0 999.0   7.9 999.0 99.0 99.00
2015 01 04 08 21 999 99.0 99.0  2.02  7.14  5.56 103 9999.0 999.0   7.9 999.0 99.0 99.00
2015 01 04 08 51 999 99.0 99.0  1.92  7.14  5.42 112 9999.0 999.0   8.0 999.0 99.0 99.00
2015 01 04 09 21 999 99.0 99.0  1.91  7.69  5.58 108 9999.0 999.0   8.0 999.0 99.0 99.00
2015 01 04 09 51 999 99.0 99.0  1.88  7.69  5.53 108 9999.0 999.0   8.1 999.0 99.0 99.00
2015 01 04 10 21 999 99.0 99.0  1.99  7.14  5.76 120 9999.0 999.0   8.0 999.0 99.0 99.00
2015 01 04 10 51 999 99.0 99.0  2.05  7.14  5.80 117 9999.0 999.0   8.0 999.0 99.0 99.00
2015 01 04 11 21 999 99.0 99.0  1.94  7.14  5.91 124 9999.0 999.0   8.0 999.0 99.0 99.00
2015 01 04 11 51 999 99.0 99.0  1.99  7.69  6.09 119 9999.0 999.0   7.9 999.0 99.0 99.00
2015 01 04 12 21 999 99.0 99.0  2.22  8.33  6.46 136 9999.0 999.0   7.8 999.0 99.0 99.00
2015 01 04 12 51 999 99.0 99.0  2.22  8.33  6.53 129 9999.0 999.0   7.8 999.0 99.0 99.00
2015 01 04 13 21 999 99.0 99.0  2.28  8.33  6.82 138 9999.0 999.0   7.7 999.0 99.0 99.00
2015 01 04 13 51 999 99.0 99.0  2.35  8.33  6.70 141 9999.0 999.0   7.7 999.0 99.0 99.00
2015 01 04 14 21 999 99.0 99.0  2.23  8.33  6.81 136 9999.0 999.0   7.7 999.0 99.0 99.00
2015 01 04 14 51 999 99.0 99.0  2.08  8.33  6.63 140 9999.0 999.0   7.6 999.0 99.0 99.00
2015 01 04 15 21 999 99.0 99.0  2.45  9.09  7.25 140 9999.0 999.0   7.6 999.0 99.0 99.00
2015 01 04 15 51 999 99.0 99.0  2.15  9.09  6.94 157 9999.0 999.0   7.5 999.0 99.0 99.00
2015 01 04 16 21 999 99.0 99.0  2.52  9.09  7.26 148 9999.0 999.0   7.5 999.0 99.0 99.00
2015 01 04 16 51 999 99.0 99.0  2.42  8.33  6.98 150 9999.0 999.0   7.5 999.0 99.0 99.00
2015 01 04 17 21 999 99.0 99.0  2.31  9.09  6.70 161 9999.0 999.0   7.5 999.0 99.0 99.00
2015 01 04 17 51 999 99.0 99.0  2.19  9.09  6.48 160 9999.0 999.0   7.6 999.0 99.0 99.00
2015 01 04 18 21 999 99.0 99.0  2.14  9.09  6.20 158 9999.0 999.0   7.6 999.0 99.0 99.00
2015 01 04 18 51 999 99.0 99.0  2.29  9.09  6.06 151 9999.0 999.0   7.6 999.0 99.0 99.00
2015 01 04 19 21 999 99.0 99.0  2.46  9.09  6.04 167 9999.0 999.0   7.6 999.0 99.0 99.00
2015 01 04 19 51 999 99.0 99.0  2.40  9.09  5.96 155 9999.0 999.0   7.6 999.0 99.0 99.00
2015 01 04 20 21 999 99.0 99.0  2.63  9.09  6.27 162 9999.0 999.0   7.6 999.0 99.0 99.00
2015 01 04 20 51 999 99.0 99.0  2.56  8.33  6.19 161 9999.0 999.0   7.6 999.0 99.0 99.00
2015 01 04 21 21 999 99.0 99.0  2.53  8.33  6.08 171 9999.0 999.0   7.5 999.0 99.0 99.00
2015 01 04 21 51 999 99.0 99.0  2.51  8.33  6.01 172 9999.0 999.0   7.5 999.0 99.0 99.00
2015 01 04 22 21 999 99.0 99.0  2.66  9.09  6.25 164 9999.0 999.0   7.5 999.0 99.0 99.00
2015 01 04 22 51 999 99.0 99.0  2.72  8.33  6.17 164 9999.0 999.0   7.5 999.0 99.0 99.00
2015 01 04 23 21 999 99.0 99.0  2.82  7.69  6.06 165 9999.0 999.0   7.4 999.0 99.0 99.00
2015 01 04 23 51 999 99.0 99.0  2.78  9.09  6.20 161 9999.0 999.0   7.4 999.0 99.0 99.00
2015 01 05 00 21 999 99.0 99.0  2.70  9.09  6.17 169 9999.0 999.0   7.4 999.0 99.0 99.00
2015 01 05 00 51 999 99.0 99.0  2.67  9.09  6.09 164 9999.0 999.0   7.4 999.0 99.0 99.00
2015 01 05 01 21 999 99.0 99.0  2.92  9.09  6.40 155 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 01 51 999 99.0 99.0  2.81  9.09  6.24 160 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 02 21 999 99.0 99.0  2.78  9.09  6.09 160 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 02 51 999 99.0 99.0  2.60  9.09  6.12 158 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 03 21 999 99.0 99.0  2.53  9.09  6.27 153 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 03 51 999 99.0 99.0  2.56  9.09  6.26 154 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 04 21 999 99.0 99.0  2.38  9.09  6.27 161 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 05 04 51 999 99.0 99.0  2.35  9.09  6.16 164 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 05 05 21 999 99.0 99.0  2.19  9.09  6.03 164 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 05 05 51 999 99.0 99.0  2.34  9.09  6.20 161 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 05 06 21 999 99.0 99.0  2.24  9.88  6.14 154 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 05 06 51 999 99.0 99.0  2.08  9.09  5.85 162 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 05 07 21 999 99.0 99.0  2.43  9.09  6.21 161 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 05 07 51 999 99.0 99.0  2.32  9.09  6.03 162 9999.0 999.0   7.2 999.0 99.0 99.00
2015 01 05 08 21 999 99.0 99.0  2.30  8.33  5.80 162 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 08 51 999 99.0 99.0  2.32  9.09  5.76 165 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 09 21 999 99.0 99.0  2.38  9.09  5.60 174 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 09 51 999 99.0 99.0  2.38  9.09  5.82 169 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 10 21 999 99.0 99.0  2.41  9.09  5.42 169 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 11 21 999 99.0 99.0  2.14  9.88  5.26 169 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 11 51 999 99.0 99.0  2.17  9.09  5.44 171 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 12 21 999 99.0 99.0  2.11  9.09  5.36 168 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 12 51 999 99.0 99.0  1.98  9.09  5.25 167 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 13 21 999 99.0 99.0  2.02  9.09  5.00 168 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 13 51 999 99.0 99.0  2.02  9.09  4.99 165 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 14 21 999 99.0 99.0  2.05  9.88  4.95 164 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 14 51 999 99.0 99.0  1.94 10.53  4.87 160 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 15 21 999 99.0 99.0  1.96  4.55  4.83 302 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 15 51 999 99.0 99.0  1.94  9.88  4.93 157 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 16 21 999 99.0 99.0  1.93  9.88  4.94 160 9999.0 999.0   7.3 999.0 99.0 99.00
2015 01 05 16 51 999 99.0 99.0  2.01  5.00  4.82 309 9999.0 999.0   7.3 999.0 99.0 99.00
